LTL_Picker,LTL_Lines,Date
EN,2,7/21/2009
79,134,7/22/2009
176,174,7/22/2009
185,174,7/22/2009
145,224,7/22/2009
EN,12,7/22/2009
79,156,7/23/2009
176,83,7/23/2009
185,205,7/23/2009
145,156,7/23/2009
en,7,7/23/2009
79,129,7/24/2009
176,160,7/24/2009
185,160,7/24/2009
145,121,7/24/2009
EN,6,7/24/2009
79,193,7/27/2009
176,193,7/27/2009
185,96,7/27/2009
145,193,7/27/2009
EN,4,7/27/2009
79,135,7/28/2009
176,158,7/28/2009
185,158,7/28/2009
145,202,7/28/2009
EN,2,7/28/2009
79,153,7/29/2009
176,121,7/29/2009
185,201,7/29/2009
145,153,7/29/2009
en,5,7/29/2009
79,170,7/30/2009
176,128,7/30/2009
185,128,7/30/2009
145,106,7/30/2009
en,1,7/30/2009
79,150,7/31/2009
176,162,7/31/2009
185,124,7/31/2009
145,150,7/31/2009
en,6,7/31/2009
176,180,8/3/2009
185,179,8/3/2009
145,166,8/3/2009
en,3,8/3/2009
79,186,8/4/2009
176,112,8/4/2009
185,183,8/4/2009
145,186,8/4/2009
EN,4,8/4/2009
79,141,8/5/2009
176,207,8/5/2009
185,207,8/5/2009
145,166,8/5/2009
EN,8,8/5/2009
79,163,8/6/2009
176,214,8/6/2009
185,103,8/6/2009
145,163,8/6/2009
en,2,8/6/2009
79,69,8/7/2009
176,153,8/7/2009
185,153,8/7/2009
145,140,8/7/2009
en,4,8/7/2009
79,172,8/10/2009
176,124,8/10/2009
185,121,8/10/2009
145,172,8/10/2009
en,6,8/10/2009
79,159,8/11/2009
176,166,8/11/2009
185,166,8/11/2009
145,66,8/11/2009
79,153,8/12/2009
175,250,8/12/2009
185,104,8/12/2009
145,153,8/12/2009
en,2,8/12/2009
79,102,8/13/2009
176,145,8/13/2009
185,145,8/13/2009
145,289,8/13/2009
en,4,8/13/2009
79,120,8/14/2009
176,67,8/14/2009
185,170,8/14/2009
145,120,8/14/2009
79,188,8/24/2009
176,180,8/24/2009
145,189,8/24/2009
en,2,8/24/2009
79,124,8/25/2009
176,180,8/25/2009
185,180,8/25/2009
145,186,8/25/2009
en,6,8/25/2009
79,144,8/26/2009
176,105,8/26/2009
185,204,8/26/2009
145,144,8/26/2009
en,5,8/26/2009
79,259,8/27/2009
176,147,8/27/2009
185,147,8/27/2009
145,92,8/27/2009
EN,4,8/27/2009
79,163,8/28/2009
176,165,8/28/2009
185,97,8/28/2009
145,163,8/28/2009
EN,3,8/28/2009
79,39,8/31/2009
176,166,8/31/2009
185,166,8/31/2009
145,36,8/31/2009
145,129,8/31/2009
EN,2,8/31/2009
79,192,9/1/2009
176,92,9/1/2009
185,190,9/1/2009
145,192,9/1/2009
EN,3,9/1/2009
79,200,9/2/2009
176,182,9/2/2009
185,182,9/2/2009
145,143,9/2/2009
EN,2,9/2/2009
79,150,9/3/2009
176,132,9/3/2009
185,127,9/3/2009
145,150,9/3/2009
en,9,9/3/2009
79,117,9/4/2009
176,179,9/4/2009
185,179,9/4/2009
145,267,9/4/2009
en,5,9/4/2009
176,99,9/8/2009
185,121,9/8/2009
145,186,9/8/2009
185,64,9/8/2009
EN,4,9/8/2009
176,203,9/9/2009
185,220,9/9/2009
145,159,9/9/2009
BO,49,9/9/2009
BO,102,9/9/2009
EN,4,9/9/2009
176,207,9/10/2009
185,157,9/10/2009
145,140,9/10/2009
145,68,9/10/2009
EN,2,9/10/2009
176,159,9/11/2009
185,226,9/11/2009
145,208,9/11/2009
EN,3,9/11/2009
176,212,9/14/2009
185,212,9/14/2009
en,9,9/14/2009
79,141,9/15/2009
176,153,9/15/2009
185,126,9/15/2009
145,153,9/15/2009
EN,3,9/15/2009
79,95,9/16/2009
176,167,9/16/2009
185,167,9/16/2009
145,176,9/16/2009
en,2,9/16/2009
79,165,9/17/2009
176,143,9/17/2009
185,180,9/17/2009
145,165,9/17/2009
en,7,9/17/2009
79,145,9/18/2009
176,144,9/18/2009
185,144,9/18/2009
145,115,9/18/2009
EN,4,9/18/2009
79,165,9/21/2009
176,33,9/21/2009
176,132,9/21/2009
185,29,9/21/2009
145,165,9/21/2009
EN,5,9/21/2009
79,185,9/29/2009
185,185,9/29/2009
145,60,9/29/2009
EN,11,9/29/2009
185,112,9/29/2009
79,148,9/30/2009
185,60,9/30/2009
145,148,9/30/2009
b/o,53,9/30/2009
79,60,10/1/2009
185,200,10/1/2009
145,234,10/1/2009
EN,8,10/1/2009
bo,56,10/1/2009
79,165,10/2/2009
185,165,10/2/2009
145,60,10/2/2009
en,11,10/2/2009
79,202,10/5/2009
185,75,10/5/2009
145,150,10/5/2009
EN,2,10/5/2009
79,95,10/6/2009
176,150,10/6/2009
185,150,10/6/2009
145,184,10/6/2009
en,3,10/6/2009
79,150,10/7/2009
176,76,10/7/2009
185,181,10/7/2009
145,150,10/7/2009
en,2,10/7/2009
79,171,10/8/2009
176,183,10/8/2009
185,183,10/8/2009
145,75,10/8/2009
EN,2,10/8/2009
79,203,10/9/2009
176,173,10/9/2009
185,75,10/9/2009
145,203,10/9/2009
en,5,10/9/2009
79,100,10/12/2009
176,164,10/12/2009
185,164,10/12/2009
145,143,10/12/2009
en,5,10/12/2009
79,150,10/13/2009
176,105,10/13/2009
185,182,10/13/2009
145,150,10/13/2009
en,4,10/13/2009
79,160,10/15/2009
176,185,10/15/2009
185,71,10/15/2009
145,160,10/15/2009
EN,3,10/15/2009
79,160,10/16/2009
176,161,10/16/2009
185,160,10/16/2009
145,177,10/16/2009
en,9,10/16/2009
145,85,10/16/2009
79,124,10/19/2009
176,100,10/19/2009
306,124,10/19/2009
en,6,10/19/2009
79,368,10/20/2009
176,253,10/20/2009
306,253,10/20/2009
en,5,10/20/2009
79,176,10/21/2009
176,262,10/21/2009
306,176,10/21/2009
en,5,10/21/2009
79,217,10/22/2009
176,100,10/22/2009
185,194,10/22/2009
306,217,10/22/2009
en,3,10/22/2009
79,173,10/23/2009
176,165,10/23/2009
185,75,10/23/2009
en,3,10/23/2009
306,165,10/23/2009
79,100,10/26/2009
176,160,10/26/2009
185,160,10/26/2009
EN,9,10/26/2009
79,218,10/27/2009
176,100,10/27/2009
185,212,10/27/2009
en,3,10/27/2009
79,206,10/28/2009
176,200,10/28/2009
185,100,10/28/2009
en,6,10/28/2009
79,100,10/29/2009
176,211,10/29/2009
185,200,10/29/2009
EN,5,10/29/2009
79,150,10/30/2009
176,100,10/30/2009
185,158,10/30/2009
en,3,10/30/2009
79,185,11/2/2009
176,105,11/2/2009
185,105,11/2/2009
145,70,11/2/2009
en,1,11/2/2009
79,219,11/3/2009
176,190,11/3/2009
185,104,11/3/2009
306,219,11/3/2009
en,2,11/3/2009
79,100,11/4/2009
176,181,11/4/2009
185,181,11/4/2009
145,159,11/4/2009
en,3,11/4/2009
06034a1373,,9/20/2016
a16,,5/27/2021
